lifts.5,par-prev,1,31.96
lifts.6,par-prev,1,46.11
lifts.7,par-prev,1,142.89
lifts.8,par-prev,1,377.39
loyd.1,par-prev,1,18.59
loyd.2,par-prev,1,34.37
lup.1,par-prev,1,13.86
lup.2,par-prev,1,23.36
lup.3,par-prev,1,35.09
lup.4,par-prev,1,85.41
mcs.1,par-prev,1,19.89
mcs.2,par-prev,1,19.26
mcs.3,par-prev,1,24.98
mcs.4,par-prev,1,19.8
mcs.5,par-prev,1,275.51
mcs.6,par-prev,1,20.01
msmie.1,par-prev,1,19.74
msmie.2,par-prev,1,19.39
msmie.3,par-prev,1,19.44
msmie.4,par-prev,1,21.61
needham.1,par-prev,1,17.14
needham.2,par-prev,1,19.69
needham.3,par-prev,1,20.04
needham.4,par-prev,1,23.58
peg_solitaire.1,par-prev,1,22.82
peg_solitaire.4,par-prev,1,173.61
peg_solitaire.5,par-prev,1,34.0
peterson.1,par-prev,1,19.87
peterson.2,par-prev,1,20.02
peterson.3,par-prev,1,20.08
peterson.4,par-prev,1,23.53
peterson.5,par-prev,1,32.15
peterson.6,par-prev,1,42.78
peterson.7,par-prev,1,105.95
pgm_protocol.1,par-prev,1,21.47
pgm_protocol.2,par-prev,1,24.54
pgm_protocol.3,par-prev,1,71.99
pgm_protocol.4,par-prev,1,30.66
pgm_protocol.5,par-prev,1,86.77
pgm_protocol.6,par-prev,1,143.93
pgm_protocol.7,par-prev,1,55.0
pgm_protocol.8,par-prev,1,283.47
phils.1,par-prev,1,4.49
phils.2,par-prev,1,14.77
phils.3,par-prev,1,12.61
phils.4,par-prev,1,19.99
phils.5,par-prev,1,19.93
phils.6,par-prev,1,20.05
phils.7,par-prev,1,20.76
phils.8,par-prev,1,20.04
pouring.1,par-prev,1,19.05
pouring.2,par-prev,1,21.48
production_cell.1,par-prev,1,20.0
production_cell.2,par-prev,1,20.04
production_cell.3,par-prev,1,27.93
production_cell.4,par-prev,1,24.06
production_cell.5,par-prev,1,50.16
production_cell.6,par-prev,1,113.36
protocols.1,par-prev,1,9.68
protocols.2,par-prev,1,19.91
protocols.3,par-prev,1,17.59
protocols.4,par-prev,1,20.11
protocols.5,par-prev,1,20.67
public_subscribe.1,par-prev,1,19.69
public_subscribe.2,par-prev,1,48.45
public_subscribe.3,par-prev,1,48.39
public_subscribe.4,par-prev,1,48.5
reader_writer.1,par-prev,1,14.01
reader_writer.2,par-prev,1,15.4
reader_writer.3,par-prev,1,19.32
rether.1,par-prev,1,19.79
rether.2,par-prev,1,20.29
rether.3,par-prev,1,54.69
rether.4,par-prev,1,139.95
rether.5,par-prev,1,312.13
rether.6,par-prev,1,556.3
rether.7,par-prev,1,509.64
rushhour.1,par-prev,1,19.81
rushhour.2,par-prev,1,20.44
rushhour.3,par-prev,1,186.08
rushhour.4,par-prev,1,382.52
schedule_world.1,par-prev,1,19.84
schedule_world.2,par-prev,1,22.7
schedule_world.3,par-prev,1,85.38
sokoban.1,par-prev,1,36.38
sokoban.2,par-prev,1,134.27
sorter.1,par-prev,1,19.81
sorter.2,par-prev,1,19.61
sorter.3,par-prev,1,37.63
sorter.4,par-prev,1,133.81
sorter.5,par-prev,1,25.6
synapse.1,par-prev,1,20.23
synapse.2,par-prev,1,20.28
synapse.3,par-prev,1,22.34
synapse.4,par-prev,1,30.73
synapse.5,par-prev,1,20.75
synapse.6,par-prev,1,24.04
synapse.7,par-prev,1,44.01
szymanski.1,par-prev,1,20.01
szymanski.2,par-prev,1,20.11
szymanski.3,par-prev,1,25.51
szymanski.4,par-prev,1,30.3
szymanski.5,par-prev,1,108.29
telephony.1,par-prev,1,19.47
telephony.2,par-prev,1,20.07
telephony.3,par-prev,1,22.95
telephony.4,par-prev,1,39.8
telephony.5,par-prev,1,509.76
telephony.6,par-prev,1,705.03
telephony.7,par-prev,1,57.1
telephony.8,par-prev,1,843.28
adding.1,bfs-prev,1,19.96
adding.2,bfs-prev,1,58.81
adding.3,bfs-prev,1,143.91
adding.4,bfs-prev,1,297.07
adding.5,bfs-prev,1,548.53
adding.6,bfs-prev,1,920.69
anderson.1,bfs-prev,1,24.44
anderson.2,bfs-prev,1,19.53
anderson.3,bfs-prev,1,777.9
anderson.4,bfs-prev,1,20.08
anderson.6,bfs-prev,1,38.78
anderson.8,bfs-prev,1,149.94
at.1,bfs-prev,1,20.13
at.2,bfs-prev,1,20.2
at.3,bfs-prev,1,24.83
at.4,bfs-prev,1,30.01
at.5,bfs-prev,1,48.56
at.6,bfs-prev,1,133.95
at.7,bfs-prev,1,140.93
bakery.1,bfs-prev,1,19.79
bakery.2,bfs-prev,1,19.65
bakery.3,bfs-prev,1,20.4
bakery.4,bfs-prev,1,21.53
bakery.5,bfs-prev,1,72.81
bakery.6,bfs-prev,1,60.12
bakery.7,bfs-prev,1,223.09
bakery.8,bfs-prev,1,450.38
blocks.2,bfs-prev,1,19.98
blocks.3,bfs-prev,1,37.14
blocks.4,bfs-prev,1,629.77
bopdp.1,bfs-prev,1,19.66
bopdp.2,bfs-prev,1,20.09
bopdp.3,bfs-prev,1,21.29
bridge.1,bfs-prev,1,19.79
bridge.2,bfs-prev,1,20.44
bridge.3,bfs-prev,1,23.18
brp.1,bfs-prev,1,20.13
brp.2,bfs-prev,1,20.3
brp.3,bfs-prev,1,23.62
brp.4,bfs-prev,1,35.2
brp.5,bfs-prev,1,39.71
brp.6,bfs-prev,1,53.76
brp2.1,bfs-prev,1,21.07
brp2.2,bfs-prev,1,21.9
brp2.3,bfs-prev,1,21.0
brp2.4,bfs-prev,1,30.81
brp2.5,bfs-prev,1,27.51
brp2.6,bfs-prev,1,103.78
cambridge.1,bfs-prev,1,20.2
cambridge.2,bfs-prev,1,20.2
cambridge.3,bfs-prev,1,20.19
cambridge.4,bfs-prev,1,21.72
cambridge.5,bfs-prev,1,33.13
cambridge.6,bfs-prev,1,125.16
cambridge.7,bfs-prev,1,357.59
collision.1,bfs-prev,1,19.86
collision.2,bfs-prev,1,19.94
collision.3,bfs-prev,1,24.18
collision.4,bfs-prev,1,218.29
collision.5,bfs-prev,1,401.67
cyclic_scheduler.1,bfs-prev,1,19.46
cyclic_scheduler.2,bfs-prev,1,18.22
cyclic_scheduler.3,bfs-prev,1,19.52
cyclic_scheduler.4,bfs-prev,1,19.72
driving_phils.1,bfs-prev,1,19.91
driving_phils.2,bfs-prev,1,19.67
driving_phils.4,bfs-prev,1,594.02
elevator.1,bfs-prev,1,20.13
elevator.2,bfs-prev,1,19.75
elevator.3,bfs-prev,1,39.75
elevator.4,bfs-prev,1,40.49
elevator2.1,bfs-prev,1,16.68
elevator2.2,bfs-prev,1,19.88
elevator2.3,bfs-prev,1,22.09
elevator_planning.1,bfs-prev,1,19.86
elevator_planning.2,bfs-prev,1,53.35
elevator_planning.3,bfs-prev,1,19.92
exit.1,bfs-prev,1,22.09
exit.2,bfs-prev,1,19.64
exit.3,bfs-prev,1,27.47
exit.4,bfs-prev,1,440.64
exit.5,bfs-prev,1,21.76
extinction.1,bfs-prev,1,19.33
extinction.2,bfs-prev,1,18.95
extinction.3,bfs-prev,1,28.74
extinction.4,bfs-prev,1,25.34
firewire_link.1,bfs-prev,1,17.95
firewire_link.2,bfs-prev,1,20.09
firewire_link.3,bfs-prev,1,336.64
firewire_link.4,bfs-prev,1,17.44
firewire_link.5,bfs-prev,1,97.85
firewire_link.7,bfs-prev,1,21.36
firewire_tree.1,bfs-prev,1,16.44
firewire_tree.2,bfs-prev,1,17.2
firewire_tree.3,bfs-prev,1,24.94
firewire_tree.4,bfs-prev,1,31.96
firewire_tree.5,bfs-prev,1,118.55
fischer.1,bfs-prev,1,14.72
fischer.2,bfs-prev,1,19.93
fischer.3,bfs-prev,1,23.12
fischer.4,bfs-prev,1,20.79
fischer.5,bfs-prev,1,38.54
fischer.6,bfs-prev,1,22.59
fischer.7,bfs-prev,1,49.99
frogs.1,bfs-prev,1,20.1
frogs.2,bfs-prev,1,21.11
frogs.3,bfs-prev,1,61.33
gear.1,bfs-prev,1,19.86
gear.2,bfs-prev,1,20.63
hanoi.1,bfs-prev,1,21.19
hanoi.2,bfs-prev,1,166.87
iprotocol.1,bfs-prev,1,19.52
iprotocol.2,bfs-prev,1,19.8
iprotocol.3,bfs-prev,1,26.39
iprotocol.4,bfs-prev,1,43.46
iprotocol.5,bfs-prev,1,202.06
iprotocol.6,bfs-prev,1,107.17
iprotocol.7,bfs-prev,1,280.4
krebs.1,bfs-prev,1,20.08
krebs.2,bfs-prev,1,22.23
krebs.3,bfs-prev,1,29.62
krebs.4,bfs-prev,1,43.61
lamport.1,bfs-prev,1,20.22
lamport.2,bfs-prev,1,21.35
lamport.3,bfs-prev,1,20.25
lamport.5,bfs-prev,1,24.92
lamport.6,bfs-prev,1,91.7
lamport.7,bfs-prev,1,99.19
lamport.8,bfs-prev,1,119.88
lamport_nonatomic.1,bfs-prev,1,19.6
lamport_nonatomic.2,bfs-prev,1,19.57
lamport_nonatomic.3,bfs-prev,1,19.64
lamport_nonatomic.4,bfs-prev,1,20.8
lamport_nonatomic.5,bfs-prev,1,30.84
lann.1,bfs-prev,1,20.23
lann.2,bfs-prev,1,19.75
lann.3,bfs-prev,1,23.18
lann.4,bfs-prev,1,32.41
lann.5,bfs-prev,1,21.64
lann.6,bfs-prev,1,306.93
lann.7,bfs-prev,1,74.86
leader_election.1,bfs-prev,1,18.23
leader_election.2,bfs-prev,1,20.38
leader_election.3,bfs-prev,1,19.2
leader_election.4,bfs-prev,1,23.17
